Player,POS,Team,Opp,Proj,Prop,Metric,Proj Diff,L5 Avg,L5 Diff,L10 Avg,L10 Diff,Odds,Streak,Matchup,2025,2026,H2H,L5,L10,L20,Probability,Weighted Score,Total Odds,$10 Bet Payout,Parlay Probability,Avg Rating,Custom Sheet
Courtland Sutton,WR,DEN,JAX,3.93,3.5,Receptions,0.43000000000000016,2.8,-0.7,4.2,0.7,-110,0,15,0.6842105263157895,0,0.6666666666666666,0.4,0.7,0.65,0.5238095238095238,2.1851428571428575,,,,,
Tank Bigsby,RB,PHI,TEN,0.13,1,Anytime Touchdown,-0.87,0.4,-0.6,0.2,-0.8,550,0,24,0.125,0,0.6666666666666666,0.4,0.2,0.11764705882352941,0.15384615384615385,2.1751794871794874,,,,,
Trevor Lawrence,QB,JAX,DEN,0.21,1,Anytime Touchdown,-0.79,0.6,-0.4,0.5,-0.5,350,0,23,0.3333333333333333,0,0,0.4,0.4,0.3157894736842105,0.2222222222222222,2.1682222222222225,,,,,
Jaxson Dart,QB,NYG,LAR,0.29,1,Anytime Touchdown,-0.71,0.4,-0.6,0.7,-0.3,223,0,22,0.5,0,0,0.2,0.5,0.4666666666666667,0.30959752321981426,2.1655975232198146,,,,,
Lamar Jackson,QB,BAL,NO,1.57,1.5,Passing Touchdowns,0.07000000000000006,1.4,-0.1,1.2,-0.3,-118,0,16,0.46153846153846156,0,0,0.4,0.3,0.42857142857142855,0.5412844036697247,2.165284403669725,,,,,
Cyrus Allen,WR,KC,IND,0.07,1,Anytime Touchdown,-0.9299999999999999,0,-1,0,-1,1700,0,26,,0,0,0,0,0,0.05555555555555555,2.1635555555555555,,,,,
D'Andre Swift,RB,CHI,MIN,82.1,77,Rushing + Receiving Yards,5.099999999999994,69.6,-7.4,70.7,-6.3,-112,1,1,0.3333333333333333,1,1,0.2,0.3,0.3684210526315789,0.5283018867924528,2.1583018867924504,,,,,
Devontez Walker,WR,BAL,NO,0.08,1,Anytime Touchdown,-0.92,0.2,-0.8,0.375,-0.625,525,1,21,0.25,,1,0.2,0.25,0.25,0.16,2.1555,,,,,
Devin Singletary,RB,NYG,LAR,0.14,1,Anytime Touchdown,-0.86,0.6,-0.4,0.6,-0.4,440,3,14,0.23529411764705882,1,0.6666666666666666,0.6,0.5,0.2777777777777778,0.18518518518518517,2.1445185185185185,,,,,
Jaylen Warren,RB,PIT,NE,21.19,19.17,Receiving Yards,2.0199999999999996,14.4,-4.77,15,-4.17,-112,1,10,0.4117647058823529,1,1,0.4,0.3,0.4444444444444444,0.5283018867924528,2.1379018867924526,,,,,
Justin Herbert,QB,LAC,LV,223.4,223,Passing Yards,0.4000000000000057,222.8,-0.2,195.5,-27.5,-113,0,20,0.5294117647058824,0,0,0.4,0.3,0.5,0.5305164319248826,2.132516431924885,,,,,
Carnell Tate,WR,TEN,PHI,0.32,1,Anytime Touchdown,-0.6799999999999999,0,-1,0,-1,360,0,23,,0,0,0,0,0,0.21739130434782608,2.125391304347826,,,,,
Christian McCaffrey,RB,SF,MIA,39.43,42,Receiving Yards,-2.5700000000000003,40,-2,35.7,-6.3,-113,0,29,0.631578947368421,0,0.6666666666666666,0.2,0.2,0.6,0.5305164319248826,2.1158497652582158,,,,,
Quinshon Judkins,RB,CLE,TB,0.5,1,Anytime Touchdown,-0.5,0,-1,0.5,-0.5,136,0,20,0.2857142857142857,0,0,0,0.2,0.26666666666666666,0.423728813559322,2.113728813559322,,,,,
Tyler Warren,TE,IND,KC,46.26,43.5,Receiving Yards,2.759999999999998,26.2,-17.3,33.8,-9.7,-113,0,24,0.5294117647058824,0,0,0,0.2,0.5,0.5305164319248826,2.110516431924882,,,,,
Jakobi Meyers,WR,JAX,DEN,38.88,37,Receiving Yards,1.8800000000000026,36,-1,49.4,12.4,-114,1,3,0.7647058823529411,1,1,0.8,0.9,0.7777777777777778,0.5327102803738317,2.106710280373833,,,,,
Blake Corum,RB,LA,NYG,0.39,1,Anytime Touchdown,-0.61,0,-1,0.5,-0.5,182,0,21,0.25,0,0,0,0.4,0.25,0.3546099290780142,2.100609929078014,,,,,
James Cook,RB,BUF,DET,19.5,17.5,Receiving Yards,2,8.8,-8.7,14.2,-3.3,-111,0,17,0.3684210526315789,0,0,0.2,0.3,0.35,0.5260663507109005,2.0960663507109007,,,,,
Wan'Dale Robinson,WR,TEN,PHI,0.23,1,Anytime Touchdown,-0.77,0.2,-0.8,0.2,-0.8,425,0,23,0.25,0,0,0.2,0.2,0.23529411764705882,0.19047619047619047,2.092476190476191,,,,,
AJ Barner,TE,SEA,ARI,0.25,1,Anytime Touchdown,-0.75,0.2,-0.8,0.3,-0.7,295,0,22,0.35,0,0.5,0.2,0.3,0.35,0.25316455696202533,2.0901645569620255,,,,,
Christian Watson,WR,GB,NYJ,4.18,4.17,Receptions,0.009999999999999787,3.8,-0.37,3.8,-0.37,31,1,10,0.18181818181818182,1,1,0.4,0.3,0.25,0.7633587786259542,2.0849587786259542,,,,,
Cooper Kupp,WR,SEA,ARI,2.11,2.5,Receptions,-0.3900000000000001,3.8,1.3,3.3,0.8,124,0,16,0.5263157894736842,0,0.5,0.6,0.6,0.5,0.44642857142857145,2.0794285714285716,,,,,
Olamide Zaccheaus,WR,ATL,CAR,0.09,1,Anytime Touchdown,-0.91,0.2,-0.8,0.3,-0.7,700,0,24,0.1875,0,0,0.2,0.3,0.17647058823529413,0.125,2.0730000000000004,,,,,
Gunnar Helm,TE,TEN,PHI,24.75,22.5,Receiving Yards,2.25,19,-3.5,23.6,1.1,-114,1,6,0.5,1,1,0.4,0.6,0.5294117647058824,0.5327102803738317,2.0667102803738318,,,,,
Jahan Dotson,WR,ATL,CAR,0.1,1,Anytime Touchdown,-0.9,0,-1,0,-1,588,0,24,0.0625,0,0,0,0,0.058823529411764705,0.14534883720930233,2.0653488372093025,,,,,
De'Von Achane,RB,MIA,SF,3.56,4,Receptions,-0.43999999999999995,3.4,-0.6,3.9,-0.1,-15,1,18,0.5625,1,1,0.4,0.6,0.5882352941176471,0.13043478260869565,2.0544347826086957,,,,,
DeVonta Smith,WR,PHI,TEN,5.02,4.83,Receptions,0.1899999999999995,4.4,-0.43,4,-0.83,-43,0,17,0.4444444444444444,0,0.3333333333333333,0.4,0.4,0.42105263157894735,0.3006993006993007,2.0457659673659676,,,,,
Ashton Jeanty,RB,LV,LAC,3.88,4.5,Receptions,-0.6200000000000001,3.2,-1.3,4.1,-0.4,118,1,16,0.29411764705882354,1,1,0.2,0.4,0.3333333333333333,0.45871559633027525,2.0287155963302754,,,,,
Rashod Bateman,WR,BAL,NO,0.33,1,Anytime Touchdown,-0.6699999999999999,0,-1,0.1,-0.9,218,0,21,0.15384615384615385,0,0,0,0.1,0.14285714285714285,0.31446540880503143,2.0284654088050313,,,,,
Jerry Jeudy,WR,CLE,TB,2.59,2.5,Receptions,0.08999999999999986,2.8,0.3,3,0.5,-115,0,4,0.5882352941176471,0,0,0.4,0.6,0.5555555555555556,0.5348837209302325,2.022883720930232,,,,,
Malik Willis,QB,MIA,SF,0.94,0.5,Passing Touchdowns,0.43999999999999995,0.6,0.1,0.6,0.1,-160,0,2,0.75,0,0,0.6,0.6,0.6,0.6153846153846154,2.0213846153846156,,,,,
Jerry Jeudy,WR,CLE,TB,31.35,28.5,Receiving Yards,2.8500000000000014,26.2,-2.3,37.1,8.6,-114,0,4,0.47058823529411764,0,0,0.2,0.4,0.4444444444444444,0.5327102803738317,2.0207102803738324,,,,,
Tay Martin,WR,DET,BUF,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2600,0,25,0,0,0,0,0,0,0.037037037037037035,2.017037037037037,,,,,
Tom Kennedy,WR,DET,BUF,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,2675,0,25,0,0,0,0,0,0,0.036036036036036036,2.016036036036036,,,,,
Davante Adams,WR,LA,NYG,0.54,1,Anytime Touchdown,-0.45999999999999996,0.2,-0.8,0.7,-0.3,116,0,18,0.5882352941176471,0,0.3333333333333333,0.2,0.5,0.5555555555555556,0.46296296296296297,2.0156296296296294,,,,,
De'Von Achane,RB,MIA,SF,0.56,1,Anytime Touchdown,-0.43999999999999995,0.4,-0.6,0.6,-0.4,124,0,18,0.625,0,0,0.4,0.5,0.5882352941176471,0.44642857142857145,2.0144285714285717,,,,,
Mo Alie-Cox,TE,IND,KC,0.03,1,Anytime Touchdown,-0.97,0.2,-0.8,0.1,-0.9,1050,0,24,0.09090909090909091,,0,0.2,0.1,0.09090909090909091,0.08695652173913043,2.006956521739131,,,,,
Alvin Kamara,RB,NO,BAL,0.21000000000000002,1,Anytime Touchdown,-0.79,0,-1,0,-1,335,0,22,0.09090909090909091,,0,0,0,0.09090909090909091,0.22988505747126436,1.9938850574712643,,,,,
Tetairoa McMillan,WR,CAR,ATL,4.65,4.5,Receptions,0.15000000000000036,4.2,-0.3,3.9,-0.6,-103,2,8,0.4444444444444444,1,1,0.6,0.5,0.47368421052631576,0.5073891625615764,1.9933891625615767,,,,,
CeeDee Lamb,WR,DAL,WAS,5.68,5.5,Receptions,0.17999999999999972,4.6,-0.9,5.2,-0.3,-138,0,14,0.6153846153846154,0,0.3333333333333333,0.4,0.5,0.5714285714285714,0.5798319327731093,1.984498599439776,,,,,
Will Shipley,RB,PHI,TEN,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,1200,0,24,0,0,0,0,0,0,0.07692307692307693,1.9609230769230772,,,,,
Jack Bech,WR,LV,LAC,0.18,1,Anytime Touchdown,-0.8200000000000001,0.2,-0.8,0.1,-0.9,675,1,19,0,1,1,0.2,0.1,0.06666666666666667,0.12903225806451613,1.959032258064516,,,,,
Sam Roush,TE,,MIN,0.02,1,Anytime Touchdown,-0.98,,,,,2300,,23,,,,,,,0.041666666666666664,1.949666666666667,,,,,
Kaytron Allen,RB,WAS,DAL,0.12,1,Anytime Touchdown,-0.88,0,-1,0,-1,738,0,23,,0,0,0,0,0,0.11933174224343675,1.9473317422434369,,,,,
Puka Nacua,WR,LA,NYG,0.63,1,Anytime Touchdown,-0.37,0.8,-0.2,0.9,-0.1,-36,0,18,0.5789473684210527,0,0.6666666666666666,0.6,0.6,0.55,0.2647058823529412,1.9460392156862745,,,,,
Bo Nix,QB,DEN,JAX,1.67,1.5,Passing Touchdowns,0.16999999999999993,1.2,-0.3,1.2,-0.3,42,0,12,0.3888888888888889,0,0,0.2,0.2,0.3684210526315789,0.704225352112676,1.9422253521126762,,,,,
George Pickens,WR,DAL,WAS,4.51,4.5,Receptions,0.009999999999999787,3.6,-0.9,5.3,0.8,-128,0,14,0.6470588235294118,0,0.3333333333333333,0.2,0.6,0.6111111111111112,0.5614035087719298,1.9140701754385967,,,,,
Jaylen Waddle,WR,DEN,JAX,59.63,53.83,Receiving Yards,5.800000000000004,30,-23.83,50.7,-3.13,-114,0,15,0.4375,0,0,0.2,0.4,0.4117647058823529,0.5327102803738317,1.9131102803738331,,,,,
Chimere Dike,WR,TEN,PHI,0.05,1,Anytime Touchdown,-0.95,0.2,-0.8,0.3,-0.7,1200,0,23,0.23529411764705882,0,0,0.2,0.3,0.2222222222222222,0.07692307692307693,1.9089230769230774,,,,,
Calvin Ridley,WR,TEN,PHI,0.08,1,Anytime Touchdown,-0.92,0,-1,0,-1,1000,0,23,0,,0,0,0,0,0.09090909090909091,1.9029090909090909,,,,,
Tyjae Spears,RB,TEN,PHI,2.24,2.5,Receptions,-0.2599999999999998,3.4,0.9,3.7,1.2,-134,0,13,0.6923076923076923,0,0,0.4,0.6,0.6428571428571429,0.5726495726495726,1.894649572649573,,,,,
Jaylen Warren,RB,PIT,NE,3.18,2.83,Receptions,0.3500000000000001,2.6,-0.23,2.3,-0.53,-71,1,10,0.35294117647058826,1,1,0.4,0.4,0.3888888888888889,0.4152046783625731,1.8836046783625733,,,,,
Tyjae Spears,RB,TEN,PHI,15.42,15.5,Receiving Yards,-0.08000000000000007,15,-0.5,21.6,6.1,-116,0,13,0.6923076923076923,0,0,0.2,0.6,0.6428571428571429,0.5370370370370371,1.8830370370370373,,,,,
Adonai Mitchell,WR,NYJ,GB,0.24,1,Anytime Touchdown,-0.76,0.2,-0.8,0.2,-0.8,320,0,20,0.125,0,0,0.2,0.2,0.11764705882352941,0.23809523809523808,1.844095238095238,,,,,
Michael Pittman Jr,WR,,NE,34.26,36.5,Receiving Yards,-2.240000000000002,,,,,-113,,22,,,,,,,0.5305164319248826,1.834516431924882,,,,,
Elijah Arroyo,TE,SEA,ARI,0.09,1,Anytime Touchdown,-0.91,0,-1,0.1,-0.9,838,0,22,0.07692307692307693,,0,0,0.1,0.07692307692307693,0.10660980810234541,1.8246098081023454,,,,,
Jaylen Waddle,WR,DEN,JAX,4.58,4.5,Receptions,0.08000000000000007,2.6,-1.9,3.5,-1,105,0,15,0.5625,0,0,0.4,0.5,0.5294117647058824,0.4878048780487805,1.8218048780487806,,,,,
Rico Dowdle,RB,PIT,NE,41.48,37.5,Rushing Yards,3.979999999999997,24.4,-13.1,36.5,-1,-116,0,10,0.6111111111111112,0,0.3333333333333333,0.2,0.6,0.5789473684210527,0.5370370370370371,1.8217037037037023,,,,,
Tony Pollard,RB,TEN,PHI,8.89,8.5,Receiving Yards,0.39000000000000057,6.8,-1.7,7.4,-1.1,-117,0,13,0.6470588235294118,0,0,0.4,0.4,0.6111111111111112,0.5391705069124424,1.8151705069124429,,,,,
Ty Johnson,RB,BUF,DET,0.02,1,Anytime Touchdown,-0.98,0.6,-0.4,0.5,-0.5,363,1,17,0.23529411764705882,,0.5,0.4,0.4,0.23529411764705882,0.2159827213822894,1.8109827213822893,,,,,
Jalen Coker,WR,CAR,ATL,4.24,4.5,Receptions,-0.2599999999999998,5.6,1.1,4.6,0.1,-2,3,8,0.16666666666666666,1,1,0.6,0.3,0.23076923076923078,0.0196078431372549,1.795607843137255,,,,,
Dalton Schultz,TE,HOU,CIN,4.45,3.5,Receptions,0.9500000000000002,3.2,-0.3,4,0.5,-135,1,5,0.5789473684210527,1,0.5,0.4,0.5,0.6,0.574468085106383,1.771468085106383,,,,,
Rashid Shaheed,WR,SEA,ARI,2.3,2.5,Receptions,-0.20000000000000018,1,-1.5,1.6,-0.9,152,0,16,0.5238095238095238,0,0.3333333333333333,0,0.2,0.45,0.3968253968253968,1.7654920634920634,,,,,
LaJohntay Wester,WR,BAL,NO,0.15,1,Anytime Touchdown,-0.85,0,-1,0,-1,738,0,21,0,0,0,0,0,0,0.11933174224343675,1.7593317422434367,,,,,
Justin Herbert,QB,LAC,LV,0.15,1,Anytime Touchdown,-0.85,0.2,-0.8,0.2,-0.8,443,0,20,0.11764705882352941,0,0,0.2,0.2,0.1111111111111111,0.1841620626151013,1.754162062615101,,,,,
Geno Smith,QB,NYJ,GB,0.12,1,Anytime Touchdown,-0.88,0,-1,0,-1,750,0,21,0,0,0,0,0,0,0.11764705882352941,1.7456470588235293,,,,,
Aaron Rodgers,QB,PIT,NE,214.99,215.5,Passing + Rushing Yards,-0.5099999999999909,219,3.5,199.7,-15.8,-115,1,10,0.47058823529411764,1,1,0.6,0.5,0.5,0.5348837209302325,1.7328837209302361,,,,,
Jalen Nailor,WR,LV,LAC,0.24,1,Anytime Touchdown,-0.76,0.4,-0.6,0.3,-0.7,409,0,19,0.17647058823529413,0,0,0.2,0.2,0.16666666666666666,0.19646365422396855,1.7244636542239686,,,,,
Tre Tucker,WR,LV,LAC,0.22,1,Anytime Touchdown,-0.78,0,-1,0.1,-0.9,299,0,19,0.17647058823529413,0,0,0,0.1,0.16666666666666666,0.2506265664160401,1.72062656641604,,,,,
Eric Saubert,TE,SEA,ARI,0,1,Anytime Touchdown,-1,0,-1,0,-1,2675,0,22,0,0,0,0,0,0,0.036036036036036036,1.7160360360360363,,,,,
Darnell Washington,TE,PIT,NE,15.32,15.83,Receiving Yards,-0.5099999999999998,21.2,5.37,29.8,13.97,-113,1,2,0.6153846153846154,1,1,0.6,0.7,0.6428571428571429,0.5305164319248826,1.7109164319248826,,,,,
Cade Otton,TE,TB,CLE,0.21,1,Anytime Touchdown,-0.79,0.2,-0.8,0.1,-0.9,252,0,18,0.06666666666666667,0,0,0.2,0.1,0.0625,0.2840909090909091,1.676090909090909,,,,,
Johnny Mundt,TE,JAX,TEN,0.04,1,Anytime Touchdown,-0.96,0,-1,0,-1,1200,0,21,0,,0,0,0,0,0.07692307692307693,1.672923076923077,,,,,
Raheim Sanders,RB,CLE,TB,0.11,1,Anytime Touchdown,-0.89,0.2,-0.8,0.2,-0.8,833,0,20,0.25,0,0,0.2,0.2,0.2,0.10718113612004287,1.6611811361200428,,,,,
Nico Collins,WR,HOU,CIN,0.14,1,Anytime Touchdown,-0.86,0.6,-0.4,0.5,-0.5,140,1,13,0.375,1,0.5,0.4,0.4,0.4117647058823529,0.4166666666666667,1.6596666666666666,,,,,
Aaron Rodgers,QB,PIT,NE,1.31,1.17,Passing Touchdowns,0.14000000000000012,0.6,-0.57,0.8,-0.37,53,0,10,0.35294117647058826,0,0,0,0.1,0.3333333333333333,0.6535947712418301,1.6451947712418302,,,,,
Javonte Williams,RB,DAL,WAS,15.61,13.5,Receiving Yards,2.1099999999999994,8,-5.5,8.3,-5.2,-42,1,8,0.3125,1,1,0.2,0.3,0.35294117647058826,0.29577464788732394,1.6417746478873239,,,,,
Breece Hall,RB,NYJ,GB,94.2,90.83,Rushing + Receiving Yards,3.3700000000000045,66.6,-24.23,71.9,-18.93,-114,2,19,0.25,1,1,0.4,0.3,0.29411764705882354,0.5327102803738317,1.6411102803738336,,,,,
Sam LaPorta,TE,DET,BUF,0.46,1,Anytime Touchdown,-0.54,0.4,-0.6,0.3,-0.7,218,0,16,0.3333333333333333,0,0,0.4,0.3,0.3,0.31446540880503143,1.6364654088050314,,,,,
Isaiah Likely,TE,NYG,LAR,4.66,4.5,Receptions,0.16000000000000014,3.4,-1.1,3,-1.5,-123,1,8,0.08333333333333333,1,1,0.2,0.2,0.15384615384615385,0.5515695067264574,1.6315695067264575,,,,,
Nate Boerkircher,TE,JAX,DEN,0.05,1,Anytime Touchdown,-0.95,0,-1,0,-1,700,0,20,,0,0,0,0,0,0.125,1.625,,,,,
Kyle Pitts Sr,TE,,CAR,0.29,1,Anytime Touchdown,-0.71,,,,,380,,17,,,,,,,0.20833333333333334,1.6243333333333334,,,,,
Tory Horton,WR,SEA,ARI,0.01,1,Anytime Touchdown,-0.99,0.6,-0.4,0.625,-0.375,900,1,16,0.5,,1,0.4,0.5,0.5,0.1,1.6185000000000003,,,,,
Jonathan Taylor,RB,IND,KC,2.64,2.5,Receptions,0.14000000000000012,2.8,0.3,2.4,-0.1,-125,1,6,0.6470588235294118,1,1,0.8,0.6,0.6666666666666666,0.5555555555555556,1.6135555555555556,,,,,
Matthew Stafford,QB,LA,NYG,1.95,2,Passing Touchdowns,-0.050000000000000044,2,0,2.2,0.2,-19,0,14,0.85,0,0.6666666666666666,0.6,0.8,0.85,0.15966386554621848,1.5949971988795517,,,,,
Jaleel McLaughlin,RB,DEN,TB,0,1,Anytime Touchdown,-1,0,-1,0.1,-0.9,925,0,20,0.1,,0,0,0.1,0.1,0.0975609756097561,1.5795609756097562,,,,,
Tony Pollard,RB,TEN,PHI,1.45,1.5,Receptions,-0.050000000000000044,1.4,-0.1,1.6,0.1,-41,0,13,0.5294117647058824,0,0,0.4,0.4,0.5,0.2907801418439716,1.5747801418439717,,,,,
George Pickens,WR,DAL,WAS,0.49,1,Anytime Touchdown,-0.51,0.2,-0.8,0.3,-0.7,130,0,14,0.47058823529411764,0,0.3333333333333333,0.2,0.3,0.4444444444444444,0.43478260869565216,1.5594492753623188,,,,,
Cam Ward,QB,TEN,PHI,0.11,1,Anytime Touchdown,-0.89,0.2,-0.8,0.2,-0.8,850,0,19,0.11764705882352941,0,0,0.2,0.2,0.1111111111111111,0.10526315789473684,1.559263157894737,,,,,
Breece Hall,RB,NYJ,GB,18.34,18.83,Receiving Yards,-0.48999999999999844,11.4,-7.43,20.2,1.37,-113,0,19,0.375,0,0,0,0.2,0.35294117647058826,0.5305164319248826,1.5189164319248833,,,,,
Travis Kelce,TE,KC,IND,0.37,1,Anytime Touchdown,-0.63,0,-1,0.2,-0.8,178,0,15,0.29411764705882354,0,0.3333333333333333,0,0.2,0.2777777777777778,0.3597122302158273,1.508378896882494,,,,,
Ollie Gordon,RB,,SF,0.03,1,Anytime Touchdown,-0.97,,,,,950,,18,,,,,,,0.09523809523809523,1.5072380952380953,,,,,
Malik Benson,WR,LV,LAC,0.02,1,Anytime Touchdown,-0.98,0,-1,0,-1,975,0,19,,0,0,0,0,0,0.09302325581395349,1.4810232558139533,,,,,
Ray Davis,RB,BUF,DET,0.13,1,Anytime Touchdown,-0.87,0.2,-0.8,0.1,-0.9,379,0,17,0.10526315789473684,0,0,0.2,0.1,0.1,0.20876826722338204,1.468768267223382,,,,,
Deebo Samuel Sr,WR,,MIA,3.85,3.5,Receptions,0.3500000000000001,,,,,140,,9,,,,,,,0.4166666666666667,1.4566666666666668,,,,,
Elijah Higgins,TE,ARI,SEA,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,1375,0,19,0,,0,0,0,0,0.06779661016949153,1.4517966101694915,,,,,
Hunter Long,TE,ARI,SEA,0,1,Anytime Touchdown,-1,0,-1,0.25,-0.75,1738,0,19,0.2857142857142857,0,0,0,0.25,0.25,0.0544069640914037,1.4394069640914038,,,,,
Tucker Kraft,TE,GB,NYJ,4,3.83,Receptions,0.16999999999999993,3.8,-0.03,3.889,0.059,-53,0,10,0.5,0,0,0.4,0.4444444444444444,0.4444444444444444,0.3464052287581699,1.4245852287581697,,,,,
Makai Lemon,WR,PHI,TEN,0.19,1,Anytime Touchdown,-0.81,0,-1,0,-1,500,0,17,,0,0,0,0,0,0.16666666666666666,1.4226666666666667,,,,,
Jordan Whittington,WR,LA,NYG,0.05,1,Anytime Touchdown,-0.95,0,-1,0,-1,717,0,18,0,0,0,0,0,0,0.12239902080783353,1.4223990208078334,,,,,
Jaylen Wright,RB,MIA,SF,0.03,1,Anytime Touchdown,-0.97,0.2,-0.8,0.2,-0.8,1000,0,18,0.2222222222222222,0,0,0.2,0.2,0.2,0.09090909090909091,1.412909090909091,,,,,
Mike Washington Jr,RB,,LAC,0.12000000000000001,1,Anytime Touchdown,-0.88,,,,,513,,16,,,,,,,0.1631321370309951,1.411132137030995,,,,,
Terry McLaurin,WR,WAS,DAL,4.04,4.17,Receptions,-0.1299999999999999,3.4,-0.77,3.8,-0.37,20,0,7,0.3,0,0,0.2,0.3,0.2727272727272727,0.8333333333333334,1.4029333333333334,,,,,
Marvin Harrison Jr,WR,,SEA,3.2,3.17,Receptions,0.03000000000000025,,,,,29,,6,,,,,,,0.7751937984496124,1.3871937984496125,,,,,
Rashid Shaheed,WR,SEA,ARI,0.18000000000000002,1,Anytime Touchdown,-0.82,0,-1,0,-1,330,0,16,0.09523809523809523,0,0,0,0,0.05,0.23255813953488372,1.3845581395348836,,,,,
Amon-Ra St. Brown,WR,DET,BUF,Not Found,7.5,Receptions,-7.5,9.2,1.7,6.8,-0.7,33,3,25,0.47058823529411764,1,1,0.8,0.5,0.5,0.7518796992481203,1.3818796992481204,,,,,
Tyjae Spears,RB,TEN,PHI,39.97,36.83,Rushing + Receiving Yards,3.1400000000000006,23.6,-13.23,16.9,-19.93,-115,0,13,0.15384615384615385,0,0,0.2,0.1,0.14285714285714285,0.5348837209302325,1.3752837209302324,,,,,
Brock Purdy,QB,SF,MIA,0.21,1,Anytime Touchdown,-0.79,0.4,-0.6,0.3,-0.7,289,0,15,0.18181818181818182,0,0,0.2,0.2,0.16666666666666666,0.2570694087403599,1.3730694087403599,,,,,
Cooper Kupp,WR,SEA,ARI,0.15,1,Anytime Touchdown,-0.85,0.2,-0.8,0.2,-0.8,394,0,16,0.15789473684210525,0,0,0.2,0.2,0.15,0.20242914979757085,1.3724291497975707,,,,,
Konata Mumpfield,WR,LA,NYG,0.05,1,Anytime Touchdown,-0.95,0,-1,0,-1,1288,0,18,0.07692307692307693,0,0,0,0,0.07142857142857142,0.07204610951008646,1.3720461095100862,,,,,
Jeremiyah Love,RB,ARI,SEA,2.6,2.5,Receptions,0.10000000000000009,2,-0.5,2,-0.5,-41,0,11,,0,0,0,0,0,0.2907801418439716,1.3707801418439716,,,,,
Kirk Cousins,QB,LV,LAC,0.01,1,Anytime Touchdown,-0.99,0.2,-0.8,0.1,-0.9,1775,0,18,0.1,0,0,0.2,0.1,0.09090909090909091,0.05333333333333334,1.3653333333333333,,,,,
Payne Durham,TE,TB,CLE,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,1500,0,18,0,,0,0,0,0,0.0625,1.3464999999999998,,,,,
Xavier Smith,WR,LA,NYG,0,1,Anytime Touchdown,-1,0,-1,0,-1,1467,0,18,0,0,0,0,0,0,0.06381620931716656,1.3438162093171664,,,,,
C.J. Stroud,QB,HOU,CIN,Not Found,1.5,Passing Touchdowns,-1.5,1.4,-0.1,1.2,-0.3,1,1,6,0.3125,1,1,0.4,0.3,0.35294117647058826,0.9900990099009901,1.3360990099009902,,,,,
Noah Fant,TE,NO,BAL,0.15,1,Anytime Touchdown,-0.85,0.2,-0.8,0.3,-0.7,825,1,13,0.23076923076923078,1,1,0.2,0.3,0.2857142857142857,0.10810810810810811,1.330108108108108,,,,,
Quentin Johnston,WR,LAC,LV,0.48,1,Anytime Touchdown,-0.52,0.2,-0.8,0.4,-0.6,143,0,12,0.5,0,0,0.2,0.4,0.4666666666666667,0.411522633744856,1.317522633744856,,,,,
Javonte Williams,RB,DAL,WAS,2.38,2.5,Receptions,-0.1200000000000001,1.8,-0.7,1.7,-0.8,-40,1,8,0.3125,1,1,0.2,0.2,0.35294117647058826,0.2857142857142857,1.3077142857142858,,,,,
Drew Lock,QB,SEA,ARI,1.37,1.5,Passing Touchdowns,-0.1299999999999999,0.25,-1.25,0.25,-1.25,151,0,11,0,0,0,0,0,0,0.398406374501992,1.2964063745019923,,,,,
Tony Pollard,RB,TEN,PHI,0.26,1,Anytime Touchdown,-0.74,0.2,-0.8,0.3,-0.7,165,0,13,0.23529411764705882,0,0,0.2,0.2,0.2222222222222222,0.37735849056603776,1.2933584905660376,,,,,
Pat Bryant,WR,DEN,JAX,0.25,1,Anytime Touchdown,-0.75,0,-1,0,-1,370,0,15,0.06666666666666667,0,0,0,0,0.0625,0.2127659574468085,1.2927659574468084,,,,,
Brian Thomas Jr,WR,,DEN,3.6,2.5,Receptions,1.1,,,,,-123,,3,,,,,,,0.5515695067264574,1.2915695067264577,,,,,
Mark Andrews,TE,BAL,NO,0.52,1,Anytime Touchdown,-0.48,0,-1,0.2,-0.8,155,0,12,0.23529411764705882,0,0,0,0.2,0.2222222222222222,0.39215686274509803,1.284156862745098,,,,,
Ryan Flournoy,WR,DAL,WAS,0.26,1,Anytime Touchdown,-0.74,0.4,-0.6,0.4,-0.6,318,0,14,0.26666666666666666,0,0,0.4,0.4,0.25,0.23923444976076555,1.2832344497607655,,,,,
Bryce Young,QB,CAR,ATL,0.2,1,Anytime Touchdown,-0.8,0.6,-0.4,0.3,-0.7,438,2,8,0.17647058823529413,1,1,0.6,0.3,0.2222222222222222,0.18587360594795538,1.2798736059479552,,,,,
DeMario Douglas,WR,NE,PIT,42.43,36.17,Receiving Yards,6.259999999999998,20.8,-15.37,18.2,-17.97,-114,0,1,0.25,0,0.5,0.2,0.1,0.25,0.5327102803738317,1.2713102803738314,,,,,
Mack Hollins,WR,NE,PIT,3.44,3.5,Receptions,-0.06000000000000005,4.2,0.7,3.8,0.3,125,2,1,0.4375,1,1,0.8,0.6,0.47058823529411764,0.4444444444444444,1.2704444444444443,,,,,
